feature,family,component_index,model_importance,explained_variance_ratio,top_positive_terms,top_positive_weights,top_negative_terms,top_negative_weights,description
char_svd_87,char_svd,87,0.1172743660033914,0.0024858867411428217,меру | азмеру | размеру | змеру | еру | по  | меру  | еру  |  по  | азмеру  | змеру  | ру  | хороше | ороше | роше,0.119049 | 0.118748 | 0.118748 | 0.118748 | 0.117561 | 0.097901 | 0.095116 | 0.095042 | 0.094854 | 0.094753 | 0.094753 | 0.090710 | 0.071307 | 0.071202 | 0.070872,змер  | азмер  | размер  | мер  | ер  | ошо | орошо | рошо | хорошо | денег | енег | дене |  денег |  хорошо |  дене,-0.087627 | -0.087488 | -0.087406 | -0.086962 | -0.081844 | -0.080456 | -0.079943 | -0.079939 | -0.079853 | -0.079532 | -0.079526 | -0.079383 | -0.078904 | -0.078897 | -0.078822,positive side: меру | азмеру | размеру | змеру | еру | по  | меру  | еру  |  по  | азмеру  | змеру  | ру  | хороше | ороше | роше; negative side: змер  | азмер  | размер  | мер  | ер  | ошо | орошо | рошо | хорошо | денег | енег | дене |  денег |  хорошо |  дене
char_svd_88,char_svd,88,0.0453363933051423,0.002460819237469565,луз | блуз | блу |  блуз |  блу | лузк | блузк |  блузк | узк |  бл | узка | лузка | блузка | зка |  блузка,0.157955 | 0.157899 | 0.156896 | 0.156613 | 0.156591 | 0.149703 | 0.149611 | 0.148455 | 0.143376 | 0.142652 | 0.132833 | 0.131744 | 0.131649 | 0.130624 | 0.130566, все | все  |  все  | се  |  вс | все | хорошая | рошая | орошая | ошая | хороша | ороша | оша | роша |  хороша,-0.080474 | -0.078928 | -0.078624 | -0.078517 | -0.074465 | -0.066049 | -0.063485 | -0.063477 | -0.063477 | -0.063469 | -0.063397 | -0.063389 | -0.063354 | -0.063344 | -0.063109,positive side: луз | блуз | блу |  блуз |  блу | лузк | блузк |  блузк | узк |  бл | узка | лузка | блузка | зка |  блузка; negative side:  все | все  |  все  | се  |  вс | все | хорошая | рошая | орошая | ошая | хороша | ороша | оша | роша |  хороша
char_svd_89,char_svd,89,0.0450645718145783,0.0024269883304253496,ло  | дене | енег | денег |  дене |  денег | ене | пришло | ишло | ришло | пришло  | ришло  | ишло  | шло  |  пришло,0.100415 | 0.094211 | 0.094067 | 0.094065 | 0.093512 | 0.093304 | 0.090914 | 0.090649 | 0.090629 | 0.090629 | 0.089956 | 0.089933 | 0.089930 | 0.089625 | 0.088760,ришла | пришла | ишла | шла | пришла  | ришла  | ишла  | шла  |  пришла | свит | свите | витер | свитер | итер |  свит,-0.077537 | -0.077537 | -0.077459 | -0.076366 | -0.076338 | -0.076338 | -0.076257 | -0.075684 | -0.074500 | -0.068261 | -0.068226 | -0.068197 | -0.068197 | -0.068114 | -0.067728,positive side: ло  | дене | енег | денег |  дене |  денег | ене | пришло | ишло | ришло | пришло  | ришло  | ишло  | шло  |  пришло; negative side: ришла | пришла | ишла | шла | пришла  | ришла  | ишла  | шла  |  пришла | свит | свите | витер | свитер | итер |  свит
char_svd_90,char_svd,90,0.1656440052556851,0.0024185761925949647,енег | денег | нег | дене |  денег |  дене | ене | нег  | енег  | ег  | денег  |  денег  | луз | блуз |  блу,0.098287 | 0.098275 | 0.097967 | 0.097711 | 0.097488 | 0.097105 | 0.092744 | 0.078951 | 0.078891 | 0.078867 | 0.078857 | 0.077997 | 0.065550 | 0.065523 | 0.065110,елик | велик | вели | лик |  вели |  велик |  вел | вел | лико | елико | велико |  велико | ильн | иль | сильн,-0.092269 | -0.092091 | -0.091685 | -0.091466 | -0.091222 | -0.091188 | -0.090786 | -0.090113 | -0.073747 | -0.073123 | -0.072903 | -0.071908 | -0.067445 | -0.067257 | -0.065668,positive side: енег | денег | нег | дене |  денег |  дене | ене | нег  | енег  | ег  | денег  |  денег  | луз | блуз |  блу; negative side: елик | велик | вели | лик |  вели |  велик |  вел | вел | лико | елико | велико |  велико | ильн | иль | сильн
char_svd_91,char_svd,91,0.1069613223262639,0.00238508464778795,елик | велик | вели |  вели |  велик | лик |  вел | вел | ват | буд |  буд | лико |  бу | елико | велико,0.103191 | 0.103159 | 0.102319 | 0.101949 | 0.101946 | 0.101750 | 0.101680 | 0.100244 | 0.098054 | 0.085094 | 0.083547 | 0.082511 | 0.082478 | 0.082268 | 0.082182,прост | просто |  прост | росто | осто  | просто  | росто  | осто |  просто | ильн | силь | сильн | иль | ильно |  сильн,-0.060889 | -0.060013 | -0.059264 | -0.059054 | -0.058667 | -0.058660 | -0.058653 | -0.058476 | -0.058330 | -0.057650 | -0.057540 | -0.057528 | -0.057438 | -0.057433 | -0.056583,positive side: елик | велик | вели |  вели |  велик | лик |  вел | вел | ват | буд |  буд | лико |  бу | елико | велико; negative side: прост | просто |  прост | росто | осто  | просто  | росто  | осто |  просто | ильн | силь | сильн | иль | ильно |  сильн
char_svd_92,char_svd,92,0.0757790154734708,0.0023763384247945975,ильн | иль | силь | сильн |  силь |  сильн |  сил | ильно | сильно |  сильно | ильно  | сил | сильно  | шли |  си,0.098453 | 0.098235 | 0.096811 | 0.096667 | 0.095395 | 0.095395 | 0.095393 | 0.093219 | 0.090938 | 0.089762 | 0.087631 | 0.087200 | 0.085143 | 0.071269 | 0.066590,рез | одар | дар | зин | подар | пода |  подар |  пода | одаро | подаро | даро |  подаро | езин | резин | ези,-0.056919 | -0.056748 | -0.055930 | -0.055739 | -0.055729 | -0.055374 | -0.055238 | -0.054855 | -0.052454 | -0.052454 | -0.052307 | -0.051928 | -0.048752 | -0.048682 | -0.048656,positive side: ильн | иль | силь | сильн |  силь |  сильн |  сил | ильно | сильно |  сильно | ильно  | сил | сильно  | шли |  си; negative side: рез | одар | дар | зин | подар | пода |  подар |  пода | одаро | подаро | даро |  подаро | езин | резин | ези
char_svd_93,char_svd,93,0.0427557669586076,0.0023427355772376113,все  |  все |  все  |  вс | се  | то  | буд | денег | енег |  денег |  дене | дене |  буд |  бу | ене,0.076380 | 0.076040 | 0.075905 | 0.075535 | 0.075112 | 0.072613 | 0.061996 | 0.061561 | 0.061537 | 0.061161 | 0.060550 | 0.060205 | 0.058792 | 0.058442 | 0.057071, дл | ала | длин |  рост | ичег | ичего | ничего | ничег | дли | лин | ниче |  ниче |  нич |  ничег |  ничего,-0.068693 | -0.066825 | -0.061995 | -0.061607 | -0.061101 | -0.061101 | -0.061088 | -0.061088 | -0.061077 | -0.060921 | -0.060852 | -0.060674 | -0.060586 | -0.060461 | -0.060461,positive side: все  |  все |  все  |  вс | се  | то  | буд | денег | енег |  денег |  дене | дене |  буд |  бу | ене; negative side:  дл | ала | длин |  рост | ичег | ичего | ничего | ничег | дли | лин | ниче |  ниче |  нич |  ничег |  ничего
char_svd_94,char_svd,94,0.0649327841843054,0.0023223907857076545,ишком | ишко | лишко | лишком | лишк | слишком | слишко | слишк | слиш | шком |  сли | шком  | ишк | шко | лиш,0.130357 | 0.130289 | 0.130208 | 0.130186 | 0.130170 | 0.130116 | 0.130116 | 0.130116 | 0.130080 | 0.129401 | 0.128099 | 0.127592 | 0.126075 | 0.125702 | 0.125149, фото | фото |  фот | фот |  фо |  на  | на  | пришло | ришло | ишло | ото |  пришло |  на | пришло  | ришло ,-0.073165 | -0.073092 | -0.073071 | -0.072913 | -0.072732 | -0.067110 | -0.067061 | -0.062998 | -0.062988 | -0.062940 | -0.061937 | -0.061817 | -0.061510 | -0.061498 | -0.061490,positive side: ишком | ишко | лишко | лишком | лишк | слишком | слишко | слишк | слиш | шком |  сли | шком  | ишк | шко | лиш; negative side:  фото | фото |  фот | фот |  фо |  на  | на  | пришло | ришло | ишло | ото |  пришло |  на | пришло  | ришло 
char_svd_95,char_svd,95,0.1109589834271584,0.0022939835160153085,фото |  фото | фот |  фот |  фо | ото | все  | се  |  все |  все  |  вс | ишко | ишком | лишк | лишко,0.096845 | 0.096663 | 0.096636 | 0.096523 | 0.094554 | 0.080150 | 0.071760 | 0.071711 | 0.071105 | 0.070965 | 0.067747 | 0.064297 | 0.064291 | 0.064282 | 0.064239,буд |  буд |  бу | ват | лась | ась | илась | илас | дру | друг |  рас | руг |  др | что |  дру,-0.075553 | -0.072765 | -0.071801 | -0.066946 | -0.065578 | -0.065571 | -0.055263 | -0.055254 | -0.052244 | -0.052113 | -0.052098 | -0.051913 | -0.051511 | -0.051478 | -0.051446,positive side: фото |  фото | фот |  фот |  фо | ото | все  | се  |  все |  все  |  вс | ишко | ишком | лишк | лишко; negative side: буд |  буд |  бу | ват | лась | ась | илась | илас | дру | друг |  рас | руг |  др | что |  дру
char_svd_96,char_svd,96,0.1041473011634862,0.0022676490698703942, все | все  | се  |  все  |  вс | все | вели | елик | велик | вел |  вели |  велик |  вел | лик | лась,0.156020 | 0.151743 | 0.150792 | 0.150554 | 0.148428 | 0.128098 | 0.071818 | 0.071787 | 0.071729 | 0.071012 | 0.071004 | 0.070976 | 0.070788 | 0.070753 | 0.070298, так | так |  та |  так  | так  | ная | ак  | оказал |  ока |  оказ |  оказа |  оказал | оказа | чная | чна,-0.113618 | -0.112138 | -0.109025 | -0.087871 | -0.087127 | -0.063139 | -0.058320 | -0.053383 | -0.053225 | -0.053195 | -0.053112 | -0.053040 | -0.052354 | -0.052269 | -0.052234,positive side:  все | все  | се  |  все  |  вс | все | вели | елик | велик | вел |  вели |  велик |  вел | лик | лась; negative side:  так | так |  та |  так  | так  | ная | ак  | оказал |  ока |  оказ |  оказа |  оказал | оказа | чная | чна
char_svd_97,char_svd,97,0.0949710236446482,0.0022658028467345825,одар | подар | пода |  подар | дар |  пода | зин |  так | езин | рези | так | резин | ези | даро | одаро,0.082930 | 0.082702 | 0.082043 | 0.081707 | 0.081462 | 0.081300 | 0.080290 | 0.080237 | 0.079893 | 0.079830 | 0.079818 | 0.079771 | 0.079753 | 0.079349 | 0.079323,ется | ишко | ишком | лишком | слишк | слишком | слишко | слиш | лишко | фот | лишк | шком | фото |  фот |  сли,-0.063065 | -0.061957 | -0.061901 | -0.061842 | -0.061822 | -0.061822 | -0.061822 | -0.061814 | -0.061808 | -0.061796 | -0.061737 | -0.061704 | -0.061696 | -0.061284 | -0.061238,positive side: одар | подар | пода |  подар | дар |  пода | зин |  так | езин | рези | так | резин | ези | даро | одаро; negative side: ется | ишко | ишком | лишком | слишк | слишком | слишко | слиш | лишко | фот | лишк | шком | фото |  фот |  сли
char_svd_98,char_svd,98,0.1050392947794914,0.002235896163595582,ась | лась | апа | запа | зап | пах | апах | запах |  запа |  зап |  запах | илас | илась |  так | так,0.085336 | 0.085310 | 0.080686 | 0.080539 | 0.079943 | 0.079815 | 0.079772 | 0.079739 | 0.078243 | 0.077709 | 0.077426 | 0.074134 | 0.074091 | 0.071508 | 0.071119,лось | ось | ла  | ала  | лос | сво | илос | илось |  сво | вилос | вилось | вило | авилос | авилось | равилос,-0.073613 | -0.072825 | -0.072498 | -0.071602 | -0.067245 | -0.066659 | -0.064836 | -0.064815 | -0.063236 | -0.061960 | -0.061926 | -0.061797 | -0.061633 | -0.061600 | -0.061516,positive side: ась | лась | апа | запа | зап | пах | апах | запах |  запа |  зап |  запах | илас | илась |  так | так; negative side: лось | ось | ла  | ала  | лос | сво | илос | илось |  сво | вилос | вилось | вило | авилос | авилось | равилос
char_svd_99,char_svd,99,0.1052938941565336,0.0022142291147040035,груд |  гру | гру |  груд | руд |  гр | апа | запа | зап | запах | апах |  запа | пах |  зап |  запах,0.127181 | 0.126979 | 0.126563 | 0.126462 | 0.125778 | 0.125342 | 0.109857 | 0.109727 | 0.108607 | 0.106962 | 0.106939 | 0.106728 | 0.106367 | 0.105814 | 0.103982,ная | ная  | ая  | ишком | лишко | лишком | лишк | слишк | слишко | слишком | слиш | ишко | шком |  сли | шком ,-0.083639 | -0.073502 | -0.066259 | -0.060577 | -0.060496 | -0.060483 | -0.060466 | -0.060446 | -0.060446 | -0.060446 | -0.060435 | -0.060370 | -0.060033 | -0.059748 | -0.059311,positive side: груд |  гру | гру |  груд | руд |  гр | апа | запа | зап | запах | апах |  запа | пах |  зап |  запах; negative side: ная | ная  | ая  | ишком | лишко | лишком | лишк | слишк | слишко | слишком | слиш | ишко | шком |  сли | шком 
char_svd_100,char_svd,100,0.3064296089843941,0.0021968117578743595,елик | велик | вели | лик |  вели |  велик |  вел | вел | лико | елико | велико |  велико | ико | ели | тся,0.115125 | 0.115067 | 0.115024 | 0.114284 | 0.113723 | 0.113654 | 0.113092 | 0.112808 | 0.089457 | 0.089070 | 0.089015 | 0.087585 | 0.078010 | 0.076025 | 0.075603,буд |  буд |  бу | буде | уде | удет |  буде | будет |  будет | иль | ильн | дет  | будет  | удет  | сильн,-0.098546 | -0.096315 | -0.095155 | -0.068191 | -0.068124 | -0.067806 | -0.067732 | -0.067457 | -0.067099 | -0.064620 | -0.064517 | -0.062798 | -0.062313 | -0.062299 | -0.062002,positive side: елик | велик | вели | лик |  вели |  велик |  вел | вел | лико | елико | велико |  велико | ико | ели | тся; negative side: буд |  буд |  бу | буде | уде | удет |  буде | будет |  будет | иль | ильн | дет  | будет  | удет  | сильн
char_svd_101,char_svd,101,0.0993873229780106,0.002158843850661778,груд | гру |  гру |  груд | руд |  гр | груди | руди |  груди | уди | кие | груди  | руди  | уди  |  груди ,0.103274 | 0.103241 | 0.102792 | 0.102216 | 0.102136 | 0.100103 | 0.076694 | 0.076683 | 0.076498 | 0.074413 | 0.066685 | 0.064969 | 0.064969 | 0.064927 | 0.064771,длин | дли | лин |  длин |  дли |  рост | ост  | рост  | ст  |  рост  | ой  |  ро |  дл |  рос | друг,-0.087557 | -0.086722 | -0.085788 | -0.085123 | -0.085078 | -0.084277 | -0.081734 | -0.081520 | -0.081485 | -0.081159 | -0.075350 | -0.073561 | -0.072359 | -0.071801 | -0.070466,positive side: груд | гру |  гру |  груд | руд |  гр | груди | руди |  груди | уди | кие | груди  | руди  | уди  |  груди ; negative side: длин | дли | лин |  длин |  дли |  рост | ост  | рост  | ст  |  рост  | ой  |  ро |  дл |  рос | друг
char_svd_102,char_svd,102,0.3049886379287287,0.0021202300868017427,ули. | нули. | рнули. | ернули. | ули.  | ли. | нули.  | рнули.  | ли.  | и.  | се  |  все | все  |  все  |  вс,0.150875 | 0.150810 | 0.150677 | 0.150677 | 0.145699 | 0.145644 | 0.145634 | 0.145511 | 0.143359 | 0.117409 | 0.078968 | 0.078906 | 0.078886 | 0.078616 | 0.074354,ли  | рнули  | ернули  | нули  | ули  | то  | что |  что |  чт | что  |  что  | ез  | чна | чная | шли ,-0.127553 | -0.122888 | -0.122860 | -0.122807 | -0.122790 | -0.100434 | -0.089255 | -0.086425 | -0.086332 | -0.085591 | -0.083425 | -0.053600 | -0.051080 | -0.050841 | -0.049743,positive side: ули. | нули. | рнули. | ернули. | ули.  | ли. | нули.  | рнули.  | ли.  | и.  | се  |  все | все  |  все  |  вс; negative side: ли  | рнули  | ернули  | нули  | ули  | то  | что |  что |  чт | что  |  что  | ез  | чна | чная | шли 
char_svd_103,char_svd,103,0.0835572177344659,0.0021134374571909853,апа | запа | запах | апах | зап |  запа | пах |  запах |  зап | кие | буд |  буд |  бу | отки | ротки,0.081778 | 0.081677 | 0.080294 | 0.080245 | 0.080213 | 0.079631 | 0.078986 | 0.078291 | 0.078206 | 0.076315 | 0.072701 | 0.070977 | 0.070717 | 0.069859 | 0.069052,отко | ротко | оротко | коротко | тко | пришли | ришли | ишли | оват | тков | ротков | отков | ткова | тковат | оротков,-0.077503 | -0.077501 | -0.077346 | -0.077346 | -0.075662 | -0.067509 | -0.067508 | -0.067476 | -0.067434 | -0.067336 | -0.067176 | -0.067176 | -0.067135 | -0.067107 | -0.067090,positive side: апа | запа | запах | апах | зап |  запа | пах |  запах |  зап | кие | буд |  буд |  бу | отки | ротки; negative side: отко | ротко | оротко | коротко | тко | пришли | ришли | ишли | оват | тков | ротков | отков | ткова | тковат | оротков
char_svd_104,char_svd,104,0.0284544964829657,0.0020798257850215595,рнули. | ернули. | ули. | нули. | рнули.  | ули.  | нули.  | ли. | ли.  | и.  | ишли | ришли | пришли |  пришли | шли,0.139163 | 0.139163 | 0.139054 | 0.139040 | 0.134744 | 0.134661 | 0.134648 | 0.134326 | 0.132216 | 0.103771 | 0.097296 | 0.097283 | 0.097264 | 0.095394 | 0.093742,рнули  | ули  | ернули  | нули  | ишла  | ришла  | пришла  | юбк | ишла | ришла | пришла |  юбк |  юб |  рост |  пришла,-0.097049 | -0.097005 | -0.096964 | -0.096931 | -0.061835 | -0.061821 | -0.061821 | -0.061798 | -0.061589 | -0.061573 | -0.061573 | -0.061244 | -0.061159 | -0.060712 | -0.059475,positive side: рнули. | ернули. | ули. | нули. | рнули.  | ули.  | нули.  | ли. | ли.  | и.  | ишли | ришли | пришли |  пришли | шли; negative side: рнули  | ули  | ернули  | нули  | ишла  | ришла  | пришла  | юбк | ишла | ришла | пришла |  юбк |  юб |  рост |  пришла
char_svd_105,char_svd,105,0.114121802862728,0.0020698252313801355,гру |  гру | груд |  груд | руд |  гр | груди | руди |  груди | уди | руди  | груди  |  груди  | уди  | руг,0.106435 | 0.106200 | 0.105815 | 0.105179 | 0.103686 | 0.099053 | 0.081168 | 0.081121 | 0.081059 | 0.079313 | 0.068543 | 0.068543 | 0.068425 | 0.068384 | 0.066865,рнули. | ернули. | ули. | нули. | все |  все | рнули.  | ули.  | нули.  | все  |  все  | ли. | се  | ли.  |  вс,-0.092370 | -0.092370 | -0.092356 | -0.092312 | -0.092199 | -0.090137 | -0.089173 | -0.089155 | -0.089111 | -0.085065 | -0.084829 | -0.084722 | -0.084601 | -0.083162 | -0.079997,positive side: гру |  гру | груд |  груд | руд |  гр | груди | руди |  груди | уди | руди  | груди  |  груди  | уди  | руг; negative side: рнули. | ернули. | ули. | нули. | все |  все | рнули.  | ули.  | нули.  | все  |  все  | ли. | се  | ли.  |  вс
char_svd_106,char_svd,106,0.1040415506406484,0.002061460182657788, все | все  | се  |  все  | все |  вс | ли  | рнули  | ули  | нули  | ернули  | тся | ват |  так | лучш,0.150389 | 0.149583 | 0.149189 | 0.147945 | 0.138441 | 0.134494 | 0.069027 | 0.068701 | 0.068654 | 0.068649 | 0.068617 | 0.063836 | 0.061886 | 0.057105 | 0.056548,то  | ули. | нули. | рнули. | ернули. | ули.  | нули.  | рнули.  | что  | что | ли. |  чт |  что |  что  | ли. ,-0.092959 | -0.091564 | -0.091534 | -0.091439 | -0.091439 | -0.088263 | -0.088233 | -0.088125 | -0.083909 | -0.083883 | -0.082644 | -0.081976 | -0.081962 | -0.081767 | -0.080752,positive side:  все | все  | се  |  все  | все |  вс | ли  | рнули  | ули  | нули  | ернули  | тся | ват |  так | лучш; negative side: то  | ули. | нули. | рнули. | ернули. | ули.  | нули.  | рнули.  | что  | что | ли. |  чт |  что |  что  | ли. 
char_svd_107,char_svd,107,0.0509327828232685,0.0020270709820083633,дру | друг | руг | бра |  дру |  друг |  др |  бра |  бр | руго | уго | друго |  друго | рая | стра,0.097289 | 0.097211 | 0.097009 | 0.096546 | 0.096349 | 0.096196 | 0.096048 | 0.095669 | 0.092440 | 0.085969 | 0.085782 | 0.085719 | 0.085288 | 0.080079 | 0.078800,ет  | кие |  дл | вет  | цвет  | уде | дет  | удет | будет |  цвет  | буде |  будет |  буде | цве | цвет,-0.073472 | -0.059553 | -0.057372 | -0.052891 | -0.052568 | -0.051524 | -0.051508 | -0.051505 | -0.051421 | -0.051316 | -0.051185 | -0.050954 | -0.050699 | -0.049414 | -0.049332,positive side: дру | друг | руг | бра |  дру |  друг |  др |  бра |  бр | руго | уго | друго |  друго | рая | стра; negative side: ет  | кие |  дл | вет  | цвет  | уде | дет  | удет | будет |  цвет  | буде |  будет |  буде | цве | цвет
char_svd_108,char_svd,108,0.1833400360610373,0.0020166981604683365,пок | окуп | покуп | поку |  мен |  покуп |  поку | оку | куп |  пок | ньш | ньше | меньш | меньше | еньш,0.082361 | 0.080911 | 0.080826 | 0.080801 | 0.080720 | 0.079770 | 0.079745 | 0.079425 | 0.079299 | 0.079199 | 0.066083 | 0.065966 | 0.065570 | 0.065560 | 0.065543,кие | ется | ришла  | пришла  | ишла  | ришла | пришла | ишла | тся |  пришла | кие  | меру | еру | азмеру | размеру,-0.062512 | -0.057750 | -0.055983 | -0.055983 | -0.055894 | -0.054649 | -0.054649 | -0.054555 | -0.053219 | -0.052233 | -0.051817 | -0.048155 | -0.048026 | -0.047526 | -0.047526,positive side: пок | окуп | покуп | поку |  мен |  покуп |  поку | оку | куп |  пок | ньш | ньше | меньш | меньше | еньш; negative side: кие | ется | ришла  | пришла  | ишла  | ришла | пришла | ишла | тся |  пришла | кие  | меру | еру | азмеру | размеру
char_svd_109,char_svd,109,0.6122190526849772,0.0019957231212462652,расст | асст | расс |  расст |  расс | сст | асстр | расстр | сстр | асстро | расстро | сстро |  расстр |  рас | асс,0.126155 | 0.126155 | 0.126103 | 0.124623 | 0.124611 | 0.124181 | 0.123627 | 0.123627 | 0.123627 | 0.123476 | 0.123476 | 0.123476 | 0.122075 | 0.116852 | 0.101251,пок | куп | авилась | авилас | вилас | вилась | равилас | нравила | равила | окуп | поку | покуп |  пок | авила | вила,-0.075467 | -0.073791 | -0.072955 | -0.072955 | -0.072915 | -0.072915 | -0.072887 | -0.072667 | -0.072639 | -0.070604 | -0.070560 | -0.070549 | -0.070504 | -0.070499 | -0.070410,positive side: расст | асст | расс |  расст |  расс | сст | асстр | расстр | сстр | асстро | расстро | сстро |  расстр |  рас | асс; negative side: пок | куп | авилась | авилас | вилас | вилась | равилас | нравила | равила | окуп | поку | покуп |  пок | авила | вила
char_svd_110,char_svd,110,0.0843563175708976,0.0019870683258863867,ный | ый  | ный  | гро | огро | гром | огром | громн | огромн | ромн |  огро |  огр |  огром |  огромн | омн,0.092616 | 0.092139 | 0.078826 | 0.075403 | 0.075222 | 0.075162 | 0.075004 | 0.074730 | 0.074730 | 0.074720 | 0.073960 | 0.073837 | 0.073740 | 0.073465 | 0.073139,апа | запа | пах | запах | апах | зап |  запа |  запах |  зап | друг | дру | руг |  друг |  дру |  др,-0.092354 | -0.092035 | -0.091113 | -0.090990 | -0.090966 | -0.090760 | -0.089682 | -0.088538 | -0.088488 | -0.079940 | -0.079900 | -0.079741 | -0.079378 | -0.079241 | -0.079154,positive side: ный | ый  | ный  | гро | огро | гром | огром | громн | огромн | ромн |  огро |  огр |  огром |  огромн | омн; negative side: апа | запа | пах | запах | апах | зап |  запа |  запах |  зап | друг | дру | руг |  друг |  дру |  др
char_svd_111,char_svd,111,0.3296264620284995,0.0019527729637035195,ные | ром | огро | гром | гро | огром | громн | огромн |  огр |  огро | ромн | луз |  огром | блуз |  блу,0.066644 | 0.058741 | 0.057784 | 0.057737 | 0.057674 | 0.057549 | 0.057150 | 0.057150 | 0.057148 | 0.057123 | 0.057051 | 0.056978 | 0.056887 | 0.056868 | 0.056679,куп | окуп | покуп | поку | оку | ли  |  покуп |  поку |  пок | пок |  бра |  бр | расст | асст | бра,-0.063358 | -0.063004 | -0.062984 | -0.062981 | -0.062344 | -0.062270 | -0.062193 | -0.062190 | -0.061296 | -0.061044 | -0.057634 | -0.056365 | -0.055945 | -0.055945 | -0.055922,positive side: ные | ром | огро | гром | гро | огром | громн | огромн |  огр |  огро | ромн | луз |  огром | блуз |  блу; negative side: куп | окуп | покуп | поку | оку | ли  |  покуп |  поку |  пок | пок |  бра |  бр | расст | асст | бра
char_svd_112,char_svd,112,0.0655714430829928,0.0019378719583152194,бра |  бра |  бр |  юб | юбк |  юбк | рал | брал | бка | юбка | рала | рала  |  юбка | брала | брала ,0.123011 | 0.118129 | 0.114960 | 0.076895 | 0.076119 | 0.075472 | 0.071667 | 0.071356 | 0.070201 | 0.069774 | 0.069434 | 0.069304 | 0.069265 | 0.068843 | 0.068100,асст | расст | расс |  расст | сст |  расс | луз | блуз |  блу |  блуз | сстр | расстр | асстр | блу | асстро,-0.073710 | -0.073710 | -0.073286 | -0.073195 | -0.072982 | -0.072744 | -0.072520 | -0.072479 | -0.071869 | -0.071855 | -0.071841 | -0.071841 | -0.071841 | -0.071801 | -0.071780,positive side: бра |  бра |  бр |  юб | юбк |  юбк | рал | брал | бка | юбка | рала | рала  |  юбка | брала | брала ; negative side: асст | расст | расс |  расст | сст |  расс | луз | блуз |  блу |  блуз | сстр | расстр | асстр | блу | асстро
char_svd_113,char_svd,113,0.2895999752582425,0.001907392441194821,куп | окуп | поку | покуп | оку |  поку |  покуп | пок |  пок | огро | гром | огром | гро | громн | огромн,0.095698 | 0.092862 | 0.092840 | 0.092839 | 0.092057 | 0.091623 | 0.091622 | 0.089215 | 0.088771 | 0.070383 | 0.070233 | 0.070174 | 0.070170 | 0.069616 | 0.069616,ули  | нули  | рнули  | ернули  | нули | рнули | ернули | вернули | ули | так  |  так  | ак  | шта | штан |  шта,-0.069607 | -0.069498 | -0.069364 | -0.069321 | -0.066523 | -0.066377 | -0.066336 | -0.066312 | -0.066068 | -0.056568 | -0.055343 | -0.055094 | -0.054111 | -0.054023 | -0.053618,positive side: куп | окуп | поку | покуп | оку |  поку |  покуп | пок |  пок | огро | гром | огром | гро | громн | огромн; negative side: ули  | нули  | рнули  | ернули  | нули | рнули | ернули | вернули | ули | так  |  так  | ак  | шта | штан |  шта
char_svd_114,char_svd,114,0.1278759324039121,0.0018955618303136907,огро | гро | гром | огром | огромн | громн | ромн |  огро |  огр |  огром |  огромн | огр | омн | ром |  ог,0.130343 | 0.130137 | 0.129841 | 0.129824 | 0.128916 | 0.128916 | 0.128794 | 0.128481 | 0.128333 | 0.127959 | 0.127048 | 0.127030 | 0.125828 | 0.116719 | 0.115216,ишёл  | ришёл  | пришёл  | шёл  | ёл  |  бра |  бр | бра |  рост | рост  | ост  | ст  |  рост  | рост | ала ,-0.070553 | -0.070528 | -0.070528 | -0.067721 | -0.067690 | -0.057882 | -0.057141 | -0.055859 | -0.053754 | -0.051541 | -0.051479 | -0.051198 | -0.051039 | -0.049279 | -0.048530,positive side: огро | гро | гром | огром | огромн | громн | ромн |  огро |  огр |  огром |  огромн | огр | омн | ром |  ог; negative side: ишёл  | ришёл  | пришёл  | шёл  | ёл  |  бра |  бр | бра |  рост | рост  | ост  | ст  |  рост  | рост | ала 
char_svd_115,char_svd,115,0.1949192847347692,0.001876245507970938,пок | окуп | поку | покуп | оку |  поку |  покуп |  пок | куп | мяг | ягк | мягк |  мяг |  мя |  мягк,0.130579 | 0.130071 | 0.130029 | 0.130028 | 0.128332 | 0.128035 | 0.128034 | 0.127493 | 0.122675 | 0.097034 | 0.096568 | 0.096557 | 0.094710 | 0.094447 | 0.094189,огро | гро | гром | огром | ромн | огромн | громн |  огро |  огром |  огр | омн |  огромн | огр |  ог | ная,-0.071645 | -0.071569 | -0.071470 | -0.071301 | -0.070654 | -0.070636 | -0.070636 | -0.070547 | -0.070201 | -0.070196 | -0.069950 | -0.069533 | -0.067905 | -0.065393 | -0.061640,positive side: пок | окуп | поку | покуп | оку |  поку |  покуп |  пок | куп | мяг | ягк | мягк |  мяг |  мя |  мягк; negative side: огро | гро | гром | огром | ромн | огромн | громн |  огро |  огром |  огр | омн |  огромн | огр |  ог | ная
