feature,family,component_index,model_importance,explained_variance_ratio,top_positive_terms,top_positive_weights,top_negative_terms,top_negative_weights,description
word_svd_86,word_svd,86,0.057542345833863,0.0011756690649297678,просто | ужас | то | вообще | размер не | для | чем | заказывала | мой | на мой | на | размер не соответствует | до | вообще не | размера,0.353684 | 0.177388 | 0.160547 | 0.137748 | 0.132060 | 0.118353 | 0.113534 | 0.110591 | 0.109354 | 0.094137 | 0.088463 | 0.087988 | 0.087215 | 0.086463 | 0.081226,плохо | что | отличная | сильно | маломерит | кофта | маленький | только | самом | деле | на самом | самом деле | на самом деле | пришли | на рост,-0.244158 | -0.236855 | -0.157224 | -0.143996 | -0.128892 | -0.120752 | -0.120217 | -0.113689 | -0.100416 | -0.100054 | -0.099441 | -0.095605 | -0.094822 | -0.084272 | -0.082486,positive side: просто | ужас | то | вообще | размер не | для | чем | заказывала | мой | на мой | на | размер не соответствует | до | вообще не | размера; negative side: плохо | что | отличная | сильно | маломерит | кофта | маленький | только | самом | деле | на самом | самом деле | на самом деле | пришли | на рост
word_svd_43,word_svd,43,0.0569967892337966,0.0016383486294171393,хорошая | раз | больше | не соответствует | синтетика | размер не соответствует | довольна | чем | заказываю | на | картинке | второй | второй раз | соответствует | размера,0.245014 | 0.163813 | 0.149864 | 0.142507 | 0.137579 | 0.109685 | 0.107727 | 0.091537 | 0.091511 | 0.087617 | 0.087104 | 0.086231 | 0.081915 | 0.081530 | 0.074964,материал | описанию | соответствует описанию | долго | пришли | 44 | денег | стоит | 42 | не | не стоит | размер | быстро | очень долго | не соответствует описанию,-0.201838 | -0.183365 | -0.167046 | -0.161537 | -0.160897 | -0.145865 | -0.126541 | -0.120144 | -0.109858 | -0.108921 | -0.106982 | -0.097008 | -0.096603 | -0.095148 | -0.092164,positive side: хорошая | раз | больше | не соответствует | синтетика | размер не соответствует | довольна | чем | заказываю | на | картинке | второй | второй раз | соответствует | размера; negative side: материал | описанию | соответствует описанию | долго | пришли | 44 | денег | стоит | 42 | не | не стоит | размер | быстро | очень долго | не соответствует описанию
word_svd_68,word_svd,68,0.0562100762384919,0.001348760343056121,кофта | продавец | заказала | трек | отслеживался | пришли | тонкая | не отслеживался | платье | телу | заказывала | трек не | приятная | короткая | тот,0.440498 | 0.181131 | 0.162588 | 0.159644 | 0.147166 | 0.143571 | 0.117107 | 0.095461 | 0.088685 | 0.083427 | 0.081604 | 0.080794 | 0.075457 | 0.073721 | 0.070883,это | советую | не советую | недели | понравилось | до | хорошая | ткань | плохо | месяца | вернул деньги | продавца | это не | так себе | себе,-0.199377 | -0.186700 | -0.139373 | -0.129871 | -0.112059 | -0.101546 | -0.098439 | -0.097981 | -0.091301 | -0.087935 | -0.082526 | -0.081817 | -0.080961 | -0.080361 | -0.078446,positive side: кофта | продавец | заказала | трек | отслеживался | пришли | тонкая | не отслеживался | платье | телу | заказывала | трек не | приятная | короткая | тот; negative side: это | советую | не советую | недели | понравилось | до | хорошая | ткань | плохо | месяца | вернул деньги | продавца | это не | так себе | себе
word_svd_150,word_svd,150,0.0559853691870633,0.0008491966585155687,большое | спасибо большое | отличные | блузка | доставка быстрая | хорошее качество | ужасно | смотрится | пришёл | запах | товар пришёл | такой | товар не пришел | красивая | выглядит,0.281550 | 0.187367 | 0.171267 | 0.170080 | 0.167572 | 0.143143 | 0.140382 | 0.133412 | 0.132702 | 0.109822 | 0.097748 | 0.097665 | 0.092251 | 0.088939 | 0.086011,слишком | быстрая доставка | товар не пришёл | тонкие | просвечивает | куртка | качество хорошее | спасибо | прислали | цвета | заказ не пришел | жаль | вернули деньги | свитер | xl,-0.210260 | -0.151384 | -0.141534 | -0.136056 | -0.129224 | -0.127894 | -0.112912 | -0.103462 | -0.098249 | -0.093882 | -0.084452 | -0.082768 | -0.075693 | -0.068795 | -0.068084,positive side: большое | спасибо большое | отличные | блузка | доставка быстрая | хорошее качество | ужасно | смотрится | пришёл | запах | товар пришёл | такой | товар не пришел | красивая | выглядит; negative side: слишком | быстрая доставка | товар не пришёл | тонкие | просвечивает | куртка | качество хорошее | спасибо | прислали | цвета | заказ не пришел | жаль | вернули деньги | свитер | xl
char_svd_123,char_svd,123,0.054998472431153,0.0017621574814488204,даже | даж | аже  | даже  | аже |  даж |  даже |  даже  |  да | шёл  | ёл  | же  | ришёл  | пришёл  | ишёл ,0.098939 | 0.098311 | 0.098014 | 0.097999 | 0.097057 | 0.096666 | 0.096661 | 0.095748 | 0.089241 | 0.080028 | 0.079984 | 0.075012 | 0.051179 | 0.051179 | 0.051149,"ришёл, | ишёл, | пришёл, | лучш | учш |  луч |  лучш | чше | лучше | учше |  лу |  лучше | шёл, | ёл, | это",-0.083824 | -0.083824 | -0.083757 | -0.083378 | -0.083364 | -0.081783 | -0.081773 | -0.081550 | -0.081526 | -0.081512 | -0.081455 | -0.079850 | -0.078586 | -0.078570 | -0.078199,"positive side: даже | даж | аже  | даже  | аже |  даж |  даже |  даже  |  да | шёл  | ёл  | же  | ришёл  | пришёл  | ишёл ; negative side: ришёл, | ишёл, | пришёл, | лучш | учш |  луч |  лучш | чше | лучше | учше |  лу |  лучше | шёл, | ёл, | это"
word_svd_71,word_svd,71,0.053824696134961,0.0013100943669403014,заказала | отслеживался | трек | это | мало | не отслеживался | трек не | трек не отслеживался | трек отслеживался | чем | пришел деньги | не пришел деньги | это не | вернул деньги | продавец вернул,0.324929 | 0.237616 | 0.222378 | 0.202812 | 0.189441 | 0.154756 | 0.123715 | 0.108428 | 0.105082 | 0.096240 | 0.095541 | 0.095455 | 0.089901 | 0.083416 | 0.078017,недели | продавец | кофта | на | только | до | для | но деньги | но деньги вернули | товар | плохо | за недели | за | качества | 46,-0.166053 | -0.135665 | -0.123259 | -0.120458 | -0.118942 | -0.103556 | -0.090108 | -0.086603 | -0.083356 | -0.083171 | -0.082979 | -0.074182 | -0.073464 | -0.069362 | -0.065009,positive side: заказала | отслеживался | трек | это | мало | не отслеживался | трек не | трек не отслеживался | трек отслеживался | чем | пришел деньги | не пришел деньги | это не | вернул деньги | продавец вернул; negative side: недели | продавец | кофта | на | только | до | для | но деньги | но деньги вернули | товар | плохо | за недели | за | качества | 46
word_svd_65,word_svd,65,0.0532452143984632,0.0013891110696446706,хорошие | это | кофта | быстро | только | это не | довольна | пришел деньги | не пришел деньги | понравилось | 46 | 48 | просто | долго | пришел деньги вернули,0.335370 | 0.276109 | 0.227144 | 0.127669 | 0.122830 | 0.116675 | 0.105749 | 0.105334 | 0.104905 | 0.092372 | 0.091875 | 0.086521 | 0.086313 | 0.082056 | 0.081117,пришли | советую | но | себе | заказывала | так себе | заказала | не советую | отслеживался | трек | не пришли | ужасное | 42 | продавца | маленький,-0.240036 | -0.145099 | -0.138465 | -0.119103 | -0.117896 | -0.112209 | -0.112157 | -0.109113 | -0.107811 | -0.105925 | -0.105191 | -0.091979 | -0.091808 | -0.091192 | -0.090689,positive side: хорошие | это | кофта | быстро | только | это не | довольна | пришел деньги | не пришел деньги | понравилось | 46 | 48 | просто | долго | пришел деньги вернули; negative side: пришли | советую | но | себе | заказывала | так себе | заказала | не советую | отслеживался | трек | не пришли | ужасное | 42 | продавца | маленький
char_svd_107,char_svd,107,0.0509327828232685,0.0020270709820083633,дру | друг | руг | бра |  дру |  друг |  др |  бра |  бр | руго | уго | друго |  друго | рая | стра,0.097289 | 0.097211 | 0.097009 | 0.096546 | 0.096349 | 0.096196 | 0.096048 | 0.095669 | 0.092440 | 0.085969 | 0.085782 | 0.085719 | 0.085288 | 0.080079 | 0.078800,ет  | кие |  дл | вет  | цвет  | уде | дет  | удет | будет |  цвет  | буде |  будет |  буде | цве | цвет,-0.073472 | -0.059553 | -0.057372 | -0.052891 | -0.052568 | -0.051524 | -0.051508 | -0.051505 | -0.051421 | -0.051316 | -0.051185 | -0.050954 | -0.050699 | -0.049414 | -0.049332,positive side: дру | друг | руг | бра |  дру |  друг |  др |  бра |  бр | руго | уго | друго |  друго | рая | стра; negative side: ет  | кие |  дл | вет  | цвет  | уде | дет  | удет | будет |  цвет  | буде |  будет |  буде | цве | цвет
word_svd_87,word_svd,87,0.0500073928546575,0.001171992008774542,отличная | понравилось | юбка | заказывала | ни | только | тот | не тот | было | носить | можно | просто | классная | рубашка | материал,0.334157 | 0.188306 | 0.176832 | 0.160668 | 0.143128 | 0.131488 | 0.124962 | 0.120392 | 0.110342 | 0.105132 | 0.098900 | 0.096622 | 0.094559 | 0.093363 | 0.090604,для | мне | кофта | швы | хороший | больше | хорошая | заказала | плохо | свитер | маломерит | продавцу | спасибо продавцу | понравился | товар,-0.279317 | -0.190131 | -0.136633 | -0.134426 | -0.126282 | -0.121030 | -0.117599 | -0.114933 | -0.114879 | -0.099751 | -0.092342 | -0.092312 | -0.083625 | -0.077749 | -0.069964,positive side: отличная | понравилось | юбка | заказывала | ни | только | тот | не тот | было | носить | можно | просто | классная | рубашка | материал; negative side: для | мне | кофта | швы | хороший | больше | хорошая | заказала | плохо | свитер | маломерит | продавцу | спасибо продавцу | понравился | товар
char_svd_134,char_svd,134,0.0487104893713411,0.0016432955900638124,"... | ..  | ...  | шёл, | ёл, | шёл,  | ёл,  | л,  | кий |  это | дошёл | дошё | ишёл, | ришёл, | ошё",0.148534 | 0.117653 | 0.112196 | 0.086143 | 0.086121 | 0.078152 | 0.078128 | 0.076402 | 0.072544 | 0.071350 | 0.069450 | 0.069450 | 0.069122 | 0.069122 | 0.069102,ошел | доше | дошел | подоше | одоше | одошел | подошел |  подоше | ошел  | дошел  | оше | ожал | ожале | жале | сож,-0.088382 | -0.088224 | -0.088168 | -0.079743 | -0.079743 | -0.079685 | -0.079685 | -0.078833 | -0.066047 | -0.065986 | -0.064503 | -0.063451 | -0.063438 | -0.062813 | -0.062643,"positive side: ... | ..  | ...  | шёл, | ёл, | шёл,  | ёл,  | л,  | кий |  это | дошёл | дошё | ишёл, | ришёл, | ошё; negative side: ошел | доше | дошел | подоше | одоше | одошел | подошел |  подоше | ошел  | дошел  | оше | ожал | ожале | жале | сож"
word_svd_171,word_svd,171,0.0473304438132864,0.0007613205659168713,тонкие | ужасно | будет | очень тонкие | сшито | думала | уже | меньше | но деньги | класс | если | прислали | но деньги вернули | вернули деньги | красивая,0.255506 | 0.253098 | 0.155963 | 0.118217 | 0.106617 | 0.099830 | 0.092033 | 0.083866 | 0.083841 | 0.081595 | 0.080270 | 0.078739 | 0.077979 | 0.075824 | 0.073704,ещё | выглядит | можно | не получила деньги | получила деньги | классные | штаны | 11 | жаль | получила деньги вернули | ужасная | товар не | понравились | ни | большое,-0.181871 | -0.175104 | -0.174339 | -0.123985 | -0.123752 | -0.083478 | -0.082917 | -0.082712 | -0.082472 | -0.082013 | -0.080510 | -0.075822 | -0.074669 | -0.074468 | -0.074001,positive side: тонкие | ужасно | будет | очень тонкие | сшито | думала | уже | меньше | но деньги | класс | если | прислали | но деньги вернули | вернули деньги | красивая; negative side: ещё | выглядит | можно | не получила деньги | получила деньги | классные | штаны | 11 | жаль | получила деньги вернули | ужасная | товар не | понравились | ни | большое
word_svd_146,word_svd,146,0.0471610687579648,0.0008604023763275956,большой | товар не пришел | посылка | отличные | заказ не пришёл | из | классная | от | не пришел | быстрая доставка | надо | всё | было | пришёл | очень большой,0.227718 | 0.189272 | 0.134313 | 0.131120 | 0.104891 | 0.102079 | 0.096133 | 0.088895 | 0.086985 | 0.086929 | 0.084253 | 0.083256 | 0.082173 | 0.081092 | 0.075530,слишком | пришел | товар не пришёл | большое | подошло | заказ пришел | ок | товар пришел | пришел быстро | спасибо большое | хорошее качество | пришла | бы | xl | месяц,-0.177146 | -0.171298 | -0.167680 | -0.153619 | -0.137172 | -0.120203 | -0.117391 | -0.116394 | -0.115480 | -0.103556 | -0.102392 | -0.096019 | -0.092725 | -0.090702 | -0.085734,positive side: большой | товар не пришел | посылка | отличные | заказ не пришёл | из | классная | от | не пришел | быстрая доставка | надо | всё | было | пришёл | очень большой; negative side: слишком | пришел | товар не пришёл | большое | подошло | заказ пришел | ок | товар пришел | пришел быстро | спасибо большое | хорошее качество | пришла | бы | xl | месяц
char_svd_135,char_svd,135,0.0458430589874102,0.0016224961197642187,"юбк |  юбк | сь  |  юб | юбка | шёл, | ёл, |  юбка | бка | лос | лось | ось | шёл,  | ёл,  | юбка ",0.079069 | 0.078580 | 0.077723 | 0.077134 | 0.072585 | 0.072290 | 0.072247 | 0.072148 | 0.072011 | 0.069977 | 0.068625 | 0.067926 | 0.066498 | 0.066452 | 0.065667,то  | ся  | лся | лся  | ... | что |  чт |  что | доше | дошел | ошел | ался  | что  | одоше | подоше,-0.075332 | -0.068411 | -0.065043 | -0.062196 | -0.061893 | -0.058035 | -0.057016 | -0.056992 | -0.056712 | -0.056683 | -0.056429 | -0.054660 | -0.054139 | -0.052993 | -0.052993,"positive side: юбк |  юбк | сь  |  юб | юбка | шёл, | ёл, |  юбка | бка | лос | лось | ось | шёл,  | ёл,  | юбка ; negative side: то  | ся  | лся | лся  | ... | что |  чт |  что | доше | дошел | ошел | ался  | что  | одоше | подоше"
char_svd_42,char_svd,42,0.045789404019828,0.004097248115198116,сов |  сов | сове |  сове | совет | овет | овету | совету | вету | етую | ветую | оветую | советую | ету | тую,0.093439 | 0.092920 | 0.077183 | 0.074687 | 0.074585 | 0.074552 | 0.074226 | 0.074221 | 0.073679 | 0.073316 | 0.073308 | 0.073305 | 0.073299 | 0.073156 | 0.072717,писан | исан | опис | описан | описа | сан |  опис |  опи |  описан |  описа | крас | опи | писани | исани | описани,-0.072314 | -0.072313 | -0.071134 | -0.071126 | -0.071064 | -0.071034 | -0.070838 | -0.070791 | -0.070779 | -0.070739 | -0.070540 | -0.070206 | -0.070184 | -0.070182 | -0.070164,positive side: сов |  сов | сове |  сове | совет | овет | овету | совету | вету | етую | ветую | оветую | советую | ету | тую; negative side: писан | исан | опис | описан | описа | сан |  опис |  опи |  описан |  описа | крас | опи | писани | исани | описани
word_svd_135,word_svd,135,0.0456742646668821,0.0009055995597922581,маленькая | маломерит | телу | ок | быстрая доставка | пришел | очень маленькая | маленький | заказ пришел | на | пришел быстро | подошел | для | на размер | размерной,0.232766 | 0.229840 | 0.148898 | 0.116793 | 0.116093 | 0.115658 | 0.111427 | 0.099758 | 0.097819 | 0.095709 | 0.092700 | 0.081620 | 0.081011 | 0.076611 | 0.075581,слишком | большой | ощупь | на ощупь | размера | сильно | доставка быстрая | даже | оказался | мал | всё | xl | заказ не | приятная на | хорошее качество,-0.215320 | -0.205893 | -0.185859 | -0.185344 | -0.182402 | -0.140474 | -0.118902 | -0.105736 | -0.101082 | -0.091771 | -0.084483 | -0.082307 | -0.078593 | -0.078069 | -0.077405,positive side: маленькая | маломерит | телу | ок | быстрая доставка | пришел | очень маленькая | маленький | заказ пришел | на | пришел быстро | подошел | для | на размер | размерной; negative side: слишком | большой | ощупь | на ощупь | размера | сильно | доставка быстрая | даже | оказался | мал | всё | xl | заказ не | приятная на | хорошее качество
char_svd_88,char_svd,88,0.0453363933051423,0.002460819237469565,луз | блуз | блу |  блуз |  блу | лузк | блузк |  блузк | узк |  бл | узка | лузка | блузка | зка |  блузка,0.157955 | 0.157899 | 0.156896 | 0.156613 | 0.156591 | 0.149703 | 0.149611 | 0.148455 | 0.143376 | 0.142652 | 0.132833 | 0.131744 | 0.131649 | 0.130624 | 0.130566, все | все  |  все  | се  |  вс | все | хорошая | рошая | орошая | ошая | хороша | ороша | оша | роша |  хороша,-0.080474 | -0.078928 | -0.078624 | -0.078517 | -0.074465 | -0.066049 | -0.063485 | -0.063477 | -0.063477 | -0.063469 | -0.063397 | -0.063389 | -0.063354 | -0.063344 | -0.063109,positive side: луз | блуз | блу |  блуз |  блу | лузк | блузк |  блузк | узк |  бл | узка | лузка | блузка | зка |  блузка; negative side:  все | все  |  все  | се  |  вс | все | хорошая | рошая | орошая | ошая | хороша | ороша | оша | роша |  хороша
char_svd_89,char_svd,89,0.0450645718145783,0.0024269883304253496,ло  | дене | енег | денег |  дене |  денег | ене | пришло | ишло | ришло | пришло  | ришло  | ишло  | шло  |  пришло,0.100415 | 0.094211 | 0.094067 | 0.094065 | 0.093512 | 0.093304 | 0.090914 | 0.090649 | 0.090629 | 0.090629 | 0.089956 | 0.089933 | 0.089930 | 0.089625 | 0.088760,ришла | пришла | ишла | шла | пришла  | ришла  | ишла  | шла  |  пришла | свит | свите | витер | свитер | итер |  свит,-0.077537 | -0.077537 | -0.077459 | -0.076366 | -0.076338 | -0.076338 | -0.076257 | -0.075684 | -0.074500 | -0.068261 | -0.068226 | -0.068197 | -0.068197 | -0.068114 | -0.067728,positive side: ло  | дене | енег | денег |  дене |  денег | ене | пришло | ишло | ришло | пришло  | ришло  | ишло  | шло  |  пришло; negative side: ришла | пришла | ишла | шла | пришла  | ришла  | ишла  | шла  |  пришла | свит | свите | витер | свитер | итер |  свит
word_svd_38,word_svd,38,0.0447154220691666,0.0017558363429410972,цвет | рукава | короткие | все | описанию | соответствует описанию | цвет не | больше | заказывала | буду | тот | не тот | рукава короткие | на размер | заказала,0.376018 | 0.196261 | 0.182317 | 0.167157 | 0.162546 | 0.151357 | 0.146131 | 0.135491 | 0.132470 | 0.123282 | 0.107208 | 0.104488 | 0.102790 | 0.095932 | 0.091008,размер не | размер не соответствует | хорошо | долго | рост | хорошие | быстро | на рост | рекомендую | не соответствует | что | на | очень долго | пришли | то,-0.206566 | -0.178883 | -0.156556 | -0.152738 | -0.144415 | -0.129122 | -0.122240 | -0.112842 | -0.112392 | -0.101446 | -0.096141 | -0.095649 | -0.093672 | -0.087986 | -0.086524,positive side: цвет | рукава | короткие | все | описанию | соответствует описанию | цвет не | больше | заказывала | буду | тот | не тот | рукава короткие | на размер | заказала; negative side: размер не | размер не соответствует | хорошо | долго | рост | хорошие | быстро | на рост | рекомендую | не соответствует | что | на | очень долго | пришли | то
word_svd_83,word_svd,83,0.0445669146662003,0.001204847728036786,плохо | тот | не тот | заказывала | прислали | месяца | заказала | швы | совсем | для | тот размер | не тот размер | совсем не | продавцу | спасибо продавцу,0.292291 | 0.226111 | 0.218794 | 0.167024 | 0.149493 | 0.146035 | 0.121092 | 0.120606 | 0.120559 | 0.107064 | 0.089470 | 0.088805 | 0.083532 | 0.080194 | 0.079341,маломерит | сильно | просто | цвет | пришли | мой | то | ткань | кофта | ни | на мой | подошел | качества | ужас | цвет не,-0.202064 | -0.199164 | -0.181244 | -0.172702 | -0.160888 | -0.108085 | -0.106317 | -0.101900 | -0.093819 | -0.093244 | -0.085227 | -0.084239 | -0.080437 | -0.079687 | -0.078611,positive side: плохо | тот | не тот | заказывала | прислали | месяца | заказала | швы | совсем | для | тот размер | не тот размер | совсем не | продавцу | спасибо продавцу; negative side: маломерит | сильно | просто | цвет | пришли | мой | то | ткань | кофта | ни | на мой | подошел | качества | ужас | цвет не
char_svd_124,char_svd,124,0.0438387106057184,0.0017623277797929847,рез | чере | рез  |  чер | через | чер | ерез  | через  | ерез |  че |  чере |  через |  через  | ез  | ере,0.111972 | 0.109889 | 0.109780 | 0.109543 | 0.109285 | 0.109148 | 0.109112 | 0.109112 | 0.109082 | 0.108126 | 0.108125 | 0.107775 | 0.107640 | 0.105498 | 0.100502,шел  | ел  | доше | дошел | ошел | одоше | подоше | одошел | подошел |  подоше | ошел  | дошел  | шел | мож | ожно,-0.083067 | -0.078676 | -0.077842 | -0.077825 | -0.077593 | -0.075186 | -0.075186 | -0.075169 | -0.075169 | -0.074623 | -0.060829 | -0.060499 | -0.060423 | -0.059050 | -0.058627,positive side: рез | чере | рез  |  чер | через | чер | ерез  | через  | ерез |  че |  чере |  через |  через  | ез  | ере; negative side: шел  | ел  | доше | дошел | ошел | одоше | подоше | одошел | подошел |  подоше | ошел  | дошел  | шел | мож | ожно
word_svd_128,word_svd,128,0.0434347310518376,0.0009379476594217339,ок | футболка | хороший | сильно | классная | дней | не торчат | нитки не торчат | нитки не | от | мне | заказывала | плохо | просто | будет,0.255089 | 0.211071 | 0.180135 | 0.148021 | 0.122746 | 0.109020 | 0.088305 | 0.086249 | 0.086017 | 0.083235 | 0.074031 | 0.073717 | 0.071207 | 0.068662 | 0.066390,отличные | юбка | подошло | месяц | приятный | маломерит | телу | из | свитер | мягкий | ткани | понравилась | размера | отличная | жаль,-0.254332 | -0.151222 | -0.135018 | -0.130786 | -0.128043 | -0.127586 | -0.126510 | -0.123778 | -0.123050 | -0.108116 | -0.103270 | -0.103065 | -0.100150 | -0.100041 | -0.098780,positive side: ок | футболка | хороший | сильно | классная | дней | не торчат | нитки не торчат | нитки не | от | мне | заказывала | плохо | просто | будет; negative side: отличные | юбка | подошло | месяц | приятный | маломерит | телу | из | свитер | мягкий | ткани | понравилась | размера | отличная | жаль
word_svd_60,word_svd,60,0.0431599220657951,0.0014463530075754024,42 | пришёл деньги | не пришёл деньги | долгая | долгая доставка | пришёл деньги вернули | отличное | советую | 44 | на 42 | себе | так себе | пришел | это | 42 44,0.174262 | 0.164380 | 0.163990 | 0.152787 | 0.127515 | 0.125148 | 0.121447 | 0.120734 | 0.117583 | 0.115143 | 0.114558 | 0.113125 | 0.111327 | 0.111140 | 0.108432,хорошая | 46 | пришел деньги | xl | не пришел деньги | 48 | до | недели | пришёл | на 46 | пришел деньги вернули | заказала | материал | тонкая | плохое,-0.169660 | -0.165561 | -0.157289 | -0.156758 | -0.156670 | -0.142584 | -0.134518 | -0.127965 | -0.127864 | -0.116351 | -0.108192 | -0.104522 | -0.104006 | -0.097378 | -0.088710,positive side: 42 | пришёл деньги | не пришёл деньги | долгая | долгая доставка | пришёл деньги вернули | отличное | советую | 44 | на 42 | себе | так себе | пришел | это | 42 44; negative side: хорошая | 46 | пришел деньги | xl | не пришел деньги | 48 | до | недели | пришёл | на 46 | пришел деньги вернули | заказала | материал | тонкая | плохое
char_svd_93,char_svd,93,0.0427557669586076,0.0023427355772376113,все  |  все |  все  |  вс | се  | то  | буд | денег | енег |  денег |  дене | дене |  буд |  бу | ене,0.076380 | 0.076040 | 0.075905 | 0.075535 | 0.075112 | 0.072613 | 0.061996 | 0.061561 | 0.061537 | 0.061161 | 0.060550 | 0.060205 | 0.058792 | 0.058442 | 0.057071, дл | ала | длин |  рост | ичег | ичего | ничего | ничег | дли | лин | ниче |  ниче |  нич |  ничег |  ничего,-0.068693 | -0.066825 | -0.061995 | -0.061607 | -0.061101 | -0.061101 | -0.061088 | -0.061088 | -0.061077 | -0.060921 | -0.060852 | -0.060674 | -0.060586 | -0.060461 | -0.060461,positive side: все  |  все |  все  |  вс | се  | то  | буд | денег | енег |  денег |  дене | дене |  буд |  бу | ене; negative side:  дл | ала | длин |  рост | ичег | ичего | ничего | ничег | дли | лин | ниче |  ниче |  нич |  ничег |  ничего
word_svd_188,word_svd,188,0.0421184767816372,0.000694451794499203,брала | смотрится | не вернул | другой | короткие | кофточка | вернул | через | хотя | мягкая | один | пор | сих | до сих | сих пор,0.173830 | 0.143031 | 0.133752 | 0.119619 | 0.115829 | 0.111289 | 0.102234 | 0.096383 | 0.096330 | 0.090893 | 0.087996 | 0.087526 | 0.087101 | 0.087101 | 0.086813,отличный | рукава | еще | класс | ветер | на ветер | тонкий | деньги на | ждала | колготки | сшито | деньги на ветер | соответствуют | русский | размеры,-0.143358 | -0.120603 | -0.111282 | -0.102001 | -0.101464 | -0.100848 | -0.098820 | -0.095930 | -0.092553 | -0.091346 | -0.090787 | -0.090313 | -0.087537 | -0.087433 | -0.086838,positive side: брала | смотрится | не вернул | другой | короткие | кофточка | вернул | через | хотя | мягкая | один | пор | сих | до сих | сих пор; negative side: отличный | рукава | еще | класс | ветер | на ветер | тонкий | деньги на | ждала | колготки | сшито | деньги на ветер | соответствуют | русский | размеры
word_svd_114,word_svd,114,0.041663943565413,0.001008837226346996,без | норм | размера | юбка | хорошее качество | сетка | размерная | размерная сетка | запаха | без запаха | продавца | быстрая доставка | меньше | сетка не | подошёл,0.265196 | 0.251432 | 0.228568 | 0.199005 | 0.168041 | 0.159238 | 0.150218 | 0.144167 | 0.125046 | 0.118285 | 0.098623 | 0.097410 | 0.096804 | 0.094566 | 0.094477,качество хорошее | совсем | подошло | даже | доставка быстрая | нет | рубашка | по | куртка | как | выглядит | совсем не | ещё | швы | из,-0.136609 | -0.126459 | -0.123858 | -0.121175 | -0.112547 | -0.107072 | -0.103006 | -0.094531 | -0.089144 | -0.084991 | -0.077576 | -0.074500 | -0.074414 | -0.072315 | -0.066037,positive side: без | норм | размера | юбка | хорошее качество | сетка | размерная | размерная сетка | запаха | без запаха | продавца | быстрая доставка | меньше | сетка не | подошёл; negative side: качество хорошее | совсем | подошло | даже | доставка быстрая | нет | рубашка | по | куртка | как | выглядит | совсем не | ещё | швы | из
char_svd_144,char_svd,144,0.0409817892867938,0.0014938342878893722, це | цело | цел |  цело |  цел | елом | целом |  целом | лом | елом  | лом  | целом  |  целом  | ... | ело,0.109734 | 0.100994 | 0.100636 | 0.100392 | 0.100191 | 0.099653 | 0.099046 | 0.098444 | 0.098196 | 0.095484 | 0.095053 | 0.094904 | 0.094256 | 0.091480 | 0.082510,"ел, | пришел, | ришел, | ишел, | шел, | ель | тель | ел,  |  пло | ельн | шел,  | тел | тельн | чно | л, ",-0.075431 | -0.075200 | -0.075200 | -0.075200 | -0.074800 | -0.071902 | -0.071579 | -0.067116 | -0.066690 | -0.066688 | -0.066420 | -0.065335 | -0.065274 | -0.064600 | -0.062080,"positive side:  це | цело | цел |  цело |  цел | елом | целом |  целом | лом | елом  | лом  | целом  |  целом  | ... | ело; negative side: ел, | пришел, | ришел, | ишел, | шел, | ель | тель | ел,  |  пло | ельн | шел,  | тел | тельн | чно | л, "
word_svd_170,word_svd,170,0.0408508918280688,0.0007680200932203935,прислали | другой | еще | ужасно | большой | цвета | вместо | жаль | чуть | ткани | блузка | короткие | оказался | очень жаль | будет,0.260970 | 0.172438 | 0.166581 | 0.137248 | 0.133673 | 0.119405 | 0.114135 | 0.112009 | 0.111142 | 0.107032 | 0.100220 | 0.091084 | 0.083989 | 0.081778 | 0.079905,смотрится | ещё | отличный | мала | класс | заказывала | уже | велико | оказалась | торчат нитки | рукава | маленькие | на размер | заказывайте | качество,-0.244496 | -0.244199 | -0.169854 | -0.138027 | -0.107086 | -0.102674 | -0.099501 | -0.097748 | -0.093874 | -0.092468 | -0.090001 | -0.071332 | -0.070246 | -0.064459 | -0.063282,positive side: прислали | другой | еще | ужасно | большой | цвета | вместо | жаль | чуть | ткани | блузка | короткие | оказался | очень жаль | будет; negative side: смотрится | ещё | отличный | мала | класс | заказывала | уже | велико | оказалась | торчат нитки | рукава | маленькие | на размер | заказывайте | качество
word_svd_85,word_svd,85,0.0407170095797268,0.001187348338016141,для | понравилось | чем | продавцу | спасибо продавцу | 46 | заказывала | до | ткань | 44 | короткая | отличная | юбка | плохо | просто,0.388885 | 0.145680 | 0.141823 | 0.134865 | 0.134046 | 0.131875 | 0.129589 | 0.126621 | 0.112262 | 0.108366 | 0.100785 | 0.095103 | 0.093909 | 0.085884 | 0.083652,только | на | мне | понравилась | хороший | швы | маленький | тонкая | спасибо | месяца | носить | заказала | ощупь | на ощупь | советую,-0.236533 | -0.172204 | -0.147777 | -0.135577 | -0.118727 | -0.117790 | -0.116621 | -0.114463 | -0.097534 | -0.097447 | -0.092610 | -0.092189 | -0.091597 | -0.091206 | -0.082018,positive side: для | понравилось | чем | продавцу | спасибо продавцу | 46 | заказывала | до | ткань | 44 | короткая | отличная | юбка | плохо | просто; negative side: только | на | мне | понравилась | хороший | швы | маленький | тонкая | спасибо | месяца | носить | заказала | ощупь | на ощупь | советую
